n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000001	0.5000000000000001	8.43943985278386e-15	8.43943985278386e-15
0.5000000000000002	0.5000000000000002	5.319619461718603e-15	5.319619461718603e-15
0.5000000000000001	0.5000000000000001	4.66256527427761e-15	4.66256527427761e-15
0.5000000000000002	0.5000000000000002	4.899209264870768e-15	4.899209264870768e-15
0.5000000000000001	0.5000000000000001	5.25694574976175e-15	5.25694574976175e-15
0.5000000000000002	0.5000000000000002	4.139117376148821e-15	4.139117376148821e-15
0.5000000000000002	0.5000000000000002	2.7894231892577676e-15	2.7894231892577676e-15
0.5000000000000002	0.5000000000000002	2.4230383002016576e-15	2.4230383002016576e-15
0.5000000000000002	0.5000000000000002	2.060352912346948e-15	2.060352912346948e-15
0.5000000000000002	0.5000000000000002	2.181626418304375e-15	2.181626418304375e-15
0.5000000000000002	0.5000000000000002	1.3159292953287258e-15	1.3159292953287258e-15
0.5000000000000002	0.5000000000000002	3.062552132748762e-16	3.062552132748762e-16
0.5000000000000002	0.5000000000000002	1.0108486087257736e-15	1.0108486087257736e-15
0.5000000000000002	0.5000000000000002	2.441499028276271e-15	2.441499028276271e-15
0.5000000000000002	0.5000000000000002	2.0443095513351317e-15	2.0443095513351317e-15
0.5000000000000002	0.5000000000000002	1.1156695042745017e-15	1.1156695042745017e-15
