n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	1.787198892641362e-16	1.787198892641362e-16
0.5	0.5	3.1903699706289563e-16	3.1903699706289563e-16
0.5000000000000001	0.5000000000000001	3.493078181582607e-16	3.493078181582607e-16
0.5	0.5	3.0929620021718076e-16	3.0929620021718076e-16
0.5000000000000001	0.5000000000000001	4.2576538233793835e-16	4.2576538233793835e-16
0.5	0.5	4.1071702628409757e-16	4.1071702628409757e-16
0.5000000000000001	0.5000000000000001	3.3487988654709236e-16	3.3487988654709236e-16
0.5	0.5	3.648362643387037e-16	3.648362643387037e-16
0.5000000000000001	0.5000000000000001	1.6859474218228472e-16	1.6859474218228472e-16
0.5000000000000001	0.5000000000000001	6.915035932570548e-17	6.915035932570548e-17
0.5	0.5	3.8856899418266816e-18	3.8856899418266816e-18
0.5	0.5	2.0924342641442842e-16	2.0924342641442842e-16
0.5000000000000001	0.5000000000000001	2.487774715048662e-16	2.487774715048662e-16
