n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000023	0.5000000000000023	3.68910880106167e-15	3.68910880106167e-15
0.5000000000000022	0.5000000000000022	1.4217646671210699e-15	1.4217646671210699e-15
0.5000000000000022	0.5000000000000022	2.3765857478448933e-15	2.3765857478448933e-15
0.5000000000000022	0.5000000000000022	2.9474765557483037e-15	2.9474765557483037e-15
0.5000000000000022	0.5000000000000022	6.665002868511802e-16	6.665002868511802e-16
0.5000000000000022	0.5000000000000022	1.9179175637138773e-15	1.9179175637138773e-15
0.5000000000000022	0.5000000000000022	1.7436841943537925e-17	1.7436841943537925e-17
0.5000000000000022	0.5000000000000022	1.3992621413438007e-15	1.3992621413438007e-15
0.5000000000000022	0.5000000000000022	1.1484676308487149e-15	1.1484676308487149e-15
0.5000000000000022	0.5000000000000022	9.256545895302703e-16	9.256545895302703e-16
0.5000000000000023	0.5000000000000023	3.633837637016517e-15	3.633837637016517e-15
0.5000000000000022	0.5000000000000022	3.271972804372826e-15	3.271972804372826e-15
0.5000000000000022	0.5000000000000022	3.064583114248124e-15	3.064583114248124e-15
0.5000000000000022	0.5000000000000022	1.0819804706008562e-15	1.0819804706008562e-15
0.5000000000000022	0.5000000000000022	4.6664836628536275e-17	4.6664836628536275e-17
0.5000000000000022	0.5000000000000022	1.203279125842972e-16	1.203279125842972e-16
0.5000000000000022	0.5000000000000022	1.9047532359421328e-16	1.9047532359421328e-16
0.5000000000000022	0.5000000000000022	1.9322133577307123e-15	1.9322133577307123e-15
0.5000000000000022	0.5000000000000022	3.657487059927165e-15	3.657487059927165e-15
