n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000011	0.5000000000000011	8.732995195324054e-15	8.732995195324054e-15
0.5000000000000012	0.5000000000000012	5.489120422032386e-15	5.489120422032386e-15
0.5000000000000012	0.5000000000000012	4.455519593974339e-15	4.455519593974339e-15
0.5000000000000012	0.5000000000000012	2.3707101080135116e-15	2.3707101080135116e-15
0.5000000000000012	0.5000000000000012	1.857144708014413e-15	1.857144708014413e-15
0.5000000000000012	0.5000000000000012	3.834351681727156e-15	3.834351681727156e-15
0.5000000000000011	0.5000000000000011	4.046067205333776e-15	4.046067205333776e-15
0.5000000000000012	0.5000000000000012	4.631201988422155e-15	4.631201988422155e-15
0.5000000000000011	0.5000000000000011	1.3239504732849118e-14	1.3239504732849118e-14
0.5000000000000013	0.5000000000000013	2.5139216071073512e-14	2.5139216071073512e-14
0.500000000000001	0.500000000000001	2.4243350632675113e-14	2.4243350632675113e-14
0.5000000000000013	0.5000000000000013	2.1878259474952283e-14	2.1878259474952283e-14
