n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000002	0.5000000000000002	1.5166705961472504e-15	1.5166705961472504e-15
0.5000000000000002	0.5000000000000002	4.484187936151838e-16	4.484187936151838e-16
0.5000000000000002	0.5000000000000002	7.00809240679381e-17	7.00809240679381e-17
0.5000000000000002	0.5000000000000002	2.2800222217622535e-16	2.2800222217622535e-16
0.5000000000000002	0.5000000000000002	6.486366933699306e-16	6.486366933699306e-16
0.5000000000000002	0.5000000000000002	7.830011804455674e-16	7.830011804455674e-16
0.5000000000000002	0.5000000000000002	8.949740048442468e-16	8.949740048442468e-16
0.5000000000000002	0.5000000000000002	1.162339429906794e-15	1.162339429906794e-15
0.5000000000000002	0.5000000000000002	8.772369941491346e-16	8.772369941491346e-16
0.5000000000000002	0.5000000000000002	6.221994169348585e-16	6.221994169348585e-16
0.5000000000000002	0.5000000000000002	4.622405505392149e-16	4.622405505392149e-16
