n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000001	0.5000000000000001	7.635463646191269e-16	7.635463646191269e-16
0.5000000000000001	0.5000000000000001	1.7995626305134095e-16	1.7995626305134095e-16
0.5000000000000001	0.5000000000000001	1.3899689538577064e-16	1.3899689538577064e-16
0.5000000000000001	0.5000000000000001	2.5723267402671057e-16	2.5723267402671057e-16
0.5000000000000001	0.5000000000000001	3.2056342820177446e-16	3.2056342820177446e-16
0.5000000000000001	0.5000000000000001	7.096922093667976e-17	7.096922093667976e-17
0.5000000000000001	0.5000000000000001	4.740682736409005e-16	4.740682736409005e-16
0.5000000000000001	0.5000000000000001	5.034921774054624e-16	5.034921774054624e-16
0.5000000000000001	0.5000000000000001	7.203609097511763e-18	7.203609097511763e-18
0.5000000000000001	0.5000000000000001	5.495761398255485e-16	5.495761398255485e-16
0.5000000000000001	0.5000000000000001	7.376852949114819e-16	7.376852949114819e-16
0.5000000000000001	0.5000000000000001	3.6759645814344223e-16	3.6759645814344223e-16
0.5000000000000001	0.5000000000000001	2.288581575761352e-16	2.288581575761352e-16
0.5000000000000001	0.5000000000000001	6.882201434690345e-17	6.882201434690345e-17
