n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000003	0.5000000000000003	4.605913563431e-16	4.605913563431e-16
0.5000000000000003	0.5000000000000003	3.7888466720840015e-15	3.7888466720840015e-15
0.5000000000000004	0.5000000000000004	4.192396510778203e-15	4.192396510778203e-15
0.5000000000000003	0.5000000000000003	3.598024428835607e-15	3.598024428835607e-15
0.5000000000000004	0.5000000000000004	4.5922984281469014e-15	4.5922984281469014e-15
0.5000000000000003	0.5000000000000003	4.229851073489378e-15	4.229851073489378e-15
0.5000000000000004	0.5000000000000004	3.096832602652848e-15	3.096832602652848e-15
0.5000000000000003	0.5000000000000003	2.3718571561383834e-15	2.3718571561383834e-15
0.5000000000000004	0.5000000000000004	1.8455168398051686e-15	1.8455168398051686e-15
0.5000000000000003	0.5000000000000003	3.2946799365049038e-15	3.2946799365049038e-15
0.5000000000000004	0.5000000000000004	3.196844772608173e-15	3.196844772608173e-15
0.5000000000000003	0.5000000000000003	2.0731561606574034e-15	2.0731561606574034e-15
0.5000000000000004	0.5000000000000004	3.614548482085057e-15	3.614548482085057e-15
