n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000016	0.5000000000000016	1.2437662462706216e-14	1.2437662462706216e-14
0.5000000000000018	0.5000000000000018	1.2286476214814102e-14	1.2286476214814102e-14
0.5000000000000016	0.5000000000000016	9.479375860551161e-15	9.479375860551161e-15
0.5000000000000018	0.5000000000000018	4.915874587012165e-15	4.915874587012165e-15
0.5000000000000017	0.5000000000000017	2.5159989070957278e-15	2.5159989070957278e-15
0.5000000000000017	0.5000000000000017	3.4214227896253177e-15	3.4214227896253177e-15
0.5000000000000017	0.5000000000000017	8.792758836073257e-16	8.792758836073257e-16
0.5000000000000017	0.5000000000000017	2.1256515151553688e-15	2.1256515151553688e-15
0.5000000000000017	0.5000000000000017	3.5281755820153788e-15	3.5281755820153788e-15
0.5000000000000017	0.5000000000000017	7.66126925333686e-16	7.66126925333686e-16
0.5000000000000017	0.5000000000000017	4.899395466638414e-15	4.899395466638414e-15
0.5000000000000017	0.5000000000000017	3.4375781157418524e-15	3.4375781157418524e-15
0.5000000000000017	0.5000000000000017	1.7855467054971818e-15	1.7855467054971818e-15
0.5000000000000017	0.5000000000000017	2.2180547902934564e-15	2.2180547902934564e-15
