n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	2.751943292561108e-16	2.751943292561108e-16
0.5	0.5	1.1136824723830236e-17	1.1136824723830236e-17
0.5	0.5	1.1313739444388873e-16	1.1313739444388873e-16
0.5000000000000001	0.5000000000000001	1.4710410913227816e-16	1.4710410913227816e-16
0.5	0.5	1.1387343721745782e-16	1.1387343721745782e-16
0.5	0.5	2.0773593478741014e-16	2.0773593478741014e-16
0.5	0.5	7.500744367354929e-16	7.500744367354929e-16
0.5000000000000001	0.5000000000000001	5.973161972062257e-16	5.973161972062257e-16
0.5	0.5	4.499010128206661e-16	4.499010128206661e-16
0.5000000000000001	0.5000000000000001	2.7611150962994953e-16	2.7611150962994953e-16
