n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	1.5436934633079086e-15	1.5436934633079086e-15
0.5000000000000001	0.5000000000000001	1.43816406138053e-16	1.43816406138053e-16
0.5000000000000001	0.5000000000000001	1.8009794811947702e-16	1.8009794811947702e-16
0.5000000000000001	0.5000000000000001	1.118839506849148e-16	1.118839506849148e-16
0.5000000000000001	0.5000000000000001	9.856002844772196e-17	9.856002844772196e-17
0.5000000000000001	0.5000000000000001	1.5909396004277854e-16	1.5909396004277854e-16
0.5000000000000001	0.5000000000000001	2.0703154891467886e-16	2.0703154891467886e-16
0.5000000000000001	0.5000000000000001	2.1577075305753402e-16	2.1577075305753402e-16
0.5000000000000001	0.5000000000000001	1.1613467160316654e-16	1.1613467160316654e-16
0.5000000000000001	0.5000000000000001	5.406839126412897e-17	5.406839126412897e-17
0.5000000000000001	0.5000000000000001	1.0143864153079621e-16	1.0143864153079621e-16
0.5000000000000001	0.5000000000000001	2.4245238104135264e-17	2.4245238104135264e-17
0.5000000000000001	0.5000000000000001	7.750063753500883e-17	7.750063753500883e-17
0.5000000000000001	0.5000000000000001	1.47556712035061e-17	1.47556712035061e-17
0.5000000000000001	0.5000000000000001	1.1430018195908682e-16	1.1430018195908682e-16
0.5000000000000001	0.5000000000000001	2.0273614363667872e-16	2.0273614363667872e-16
