n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000001	0.5000000000000001	1.279345678098331e-15	1.279345678098331e-15
0.5000000000000001	0.5000000000000001	6.305159151621707e-16	6.305159151621707e-16
0.5000000000000002	0.5000000000000002	2.234800613752143e-18	2.234800613752143e-18
0.5000000000000002	0.5000000000000002	3.5276564502295423e-16	3.5276564502295423e-16
0.5000000000000001	0.5000000000000001	8.735737778654536e-17	8.735737778654536e-17
0.5000000000000001	0.5000000000000001	2.542945041289114e-16	2.542945041289114e-16
0.5000000000000002	0.5000000000000002	1.3064648788110448e-16	1.3064648788110448e-16
0.5000000000000002	0.5000000000000002	4.111442973194718e-16	4.111442973194718e-16
0.5000000000000002	0.5000000000000002	9.140637022255857e-16	9.140637022255857e-16
0.5000000000000001	0.5000000000000001	2.9204799477029544e-16	2.9204799477029544e-16
0.5000000000000001	0.5000000000000001	2.65767721891481e-16	2.65767721891481e-16
0.5000000000000001	0.5000000000000001	1.1242170448498996e-16	1.1242170448498996e-16
0.5000000000000001	0.5000000000000001	9.010796060794316e-16	9.010796060794316e-16
0.5000000000000002	0.5000000000000002	3.852319913571784e-15	3.852319913571784e-15
0.5000000000000001	0.5000000000000001	5.949082887164764e-15	5.949082887164764e-15
0.5000000000000002	0.5000000000000002	6.528885930611433e-15	6.528885930611433e-15
