n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	4.335089532171204e-16	4.335089532171204e-16
0.5	0.5	5.830562947637821e-17	5.830562947637821e-17
0.5	0.5	1.673996898359282e-16	1.673996898359282e-16
0.5	0.5	1.5112324456830197e-16	1.5112324456830197e-16
0.5	0.5	2.090268159084402e-16	2.090268159084402e-16
0.5	0.5	1.915987750462636e-16	1.915987750462636e-16
0.5	0.5	7.360550641979273e-20	7.360550641979273e-20
0.5	0.5	1.395728558097741e-16	1.395728558097741e-16
0.5	0.5	1.5348370830537936e-16	1.5348370830537936e-16
0.5	0.5	9.266550566608938e-17	9.266550566608938e-17
0.5	0.5	7.1765661054871e-17	7.1765661054871e-17
