n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000007	0.5000000000000007	1.6851978443640015e-14	1.6851978443640015e-14
0.5000000000000009	0.5000000000000009	8.266215767092095e-15	8.266215767092095e-15
0.5000000000000008	0.5000000000000008	8.780621900222045e-15	8.780621900222045e-15
0.5000000000000009	0.5000000000000009	7.919220323713792e-15	7.919220323713792e-15
0.5000000000000008	0.5000000000000008	4.631308540027974e-15	4.631308540027974e-15
0.5000000000000008	0.5000000000000008	8.282727084269456e-16	8.282727084269456e-16
0.5000000000000008	0.5000000000000008	1.0854534337902093e-15	1.0854534337902093e-15
0.5000000000000008	0.5000000000000008	3.34832833979665e-15	3.34832833979665e-15
0.5000000000000008	0.5000000000000008	5.397019779156281e-15	5.397019779156281e-15
0.5000000000000009	0.5000000000000009	3.8578642178618635e-15	3.8578642178618635e-15
0.5000000000000008	0.5000000000000008	7.641499000581647e-16	7.641499000581647e-16
0.5000000000000008	0.5000000000000008	1.5333552386594926e-15	1.5333552386594926e-15
0.5000000000000008	0.5000000000000008	5.131938383831779e-15	5.131938383831779e-15
0.5000000000000009	0.5000000000000009	5.844420901591398e-15	5.844420901591398e-15
0.5000000000000008	0.5000000000000008	6.748794171474759e-15	6.748794171474759e-15
