n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000004	0.5000000000000004	8.592902782001099e-17	8.592902782001099e-17
0.5000000000000004	0.5000000000000004	9.381476506924554e-17	9.381476506924554e-17
0.5000000000000004	0.5000000000000004	4.957613328386508e-16	4.957613328386508e-16
0.5000000000000004	0.5000000000000004	2.927340254000722e-16	2.927340254000722e-16
0.5000000000000004	0.5000000000000004	5.078317794738849e-16	5.078317794738849e-16
0.5000000000000004	0.5000000000000004	1.900220872643212e-15	1.900220872643212e-15
0.5000000000000006	0.5000000000000006	1.7100270822134134e-15	1.7100270822134134e-15
0.5000000000000004	0.5000000000000004	3.6436171691468484e-16	3.6436171691468484e-16
0.5000000000000004	0.5000000000000004	2.6097872237582963e-16	2.6097872237582963e-16
0.5000000000000004	0.5000000000000004	4.0703427418894936e-17	4.0703427418894936e-17
